# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Wed May 25 12:58:17 CDT 2022 [seed=1653501485735]
# -window -working -options
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	tmrca(RUTI)	age(RUTI)	constant.popSize	kappa	frequencies1	frequencies2	frequencies3	frequencies4	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
6399000	-14801.955689533961	-1208.732502519341	-13593.22318701462	21757.150562524086	-19737.150562524086	108140.7387050996	7238.3586448655	-5218.3586448655	3052.2669046023566	1.799196085697657	0.2391947578264471	0.22006497094029248	0.24637110911523238	0.29436916211802966	6.70840159715891E-5	6.70840159715891E-5	-13593.22318701462	0.0	-1203.4902046434356
6400000	-14799.045060553146	-1210.2904497834668	-13588.75461076968	20566.56312376163	-18546.56312376163	107701.19850334893	7257.225026701774	-5237.225026701774	3509.0468463210163	1.6029615915087527	0.23749046897023504	0.22006497094029248	0.24807539797144446	0.29436916211802966	6.724834257754912E-5	6.724834257754911E-5	-13588.75461076968	0.0	-1204.9979389913535
6401000	-14813.208550809884	-1217.275106166347	-13595.933444643537	26027.00132750674	-24007.00132750674	119316.61588507547	7345.560290228196	-5325.560290228196	3552.339850236223	1.7156965778042375	0.25034168363628084	0.22266580562582267	0.24670558032968049	0.2802869304082176	6.661392585281978E-5	6.661392585281977E-5	-13595.933444643537	0.0	-1211.2743906035287
6402000	-14812.953702837971	-1219.4590229948558	-13593.494679843116	22351.7832905701	-20331.7832905701	116654.52551604508	7338.884739474218	-5318.884739474218	4266.754542861033	1.699949842661616	0.25781786996746076	0.21518961929464278	0.2457323528504486	0.2812601578874495	7.112272676833777E-5	7.112272676833777E-5	-13593.494679843116	0.0	-1212.888869826735
6403000	-14791.893076871442	-1214.5407610637208	-13577.35231580772	21639.606470446313	-19619.606470446313	114990.16617694052	7336.7840849794175	-5316.7840849794175	3765.6004991045393	1.699949842661616	0.24581087530898565	0.21518961929464278	0.2548349349010344	0.2841645704953388	6.751058119390482E-5	6.751058119390482E-5	-13577.35231580772	0.0	-1208.6481652276811
6404000	-14787.798103232071	-1216.4996909918245	-13571.298412240247	22750.39860084745	-20730.39860084745	117452.10310759659	7334.98756958431	-5314.98756958431	3632.3605743654275	1.6841067291888607	0.24742505179881155	0.21357544280481688	0.24189626135363418	0.297103244042739	6.443803896238822E-5	6.44380389623882E-5	-13571.298412240247	0.0	-1210.8781940910321
6405000	-14790.178942345514	-1214.4879790439063	-13575.690963301608	22008.744873015225	-19988.744873015225	115646.47668472677	7333.3502935726065	-5313.3502935726065	3650.1133411212254	1.9227469480185668	0.24710286477085222	0.21389762983277621	0.24189626135363418	0.297103244042739	6.708704082528803E-5	6.708704082528803E-5	-13575.690963301608	0.0	-1208.5461862306072
6406000	-14791.90675754975	-1213.250816457748	-13578.655941092002	22639.777696306755	-20619.777696306755	117080.93143016812	7368.238117610148	-5348.238117610148	3059.7925362121737	1.89878047139182	0.24710286477085222	0.21139666465791876	0.24189626135363418	0.29960420921759645	6.628818051397128E-5	6.628818051397128E-5	-13578.655941092002	0.0	-1207.5045993222047
6407000	-14794.322521519689	-1213.5189039322208	-13580.803617587468	23561.524610059852	-21541.524610059852	113921.53610553507	7363.4947333641	-5343.4947333641	3555.5772080316474	1.693511647098624	0.24710286477085222	0.21139666465791876	0.24189626135363418	0.29960420921759645	6.786824762291258E-5	6.786824762291258E-5	-13580.803617587468	0.0	-1207.710435582617
6408000	-14780.7712993022	-1217.1796671867598	-13563.59163211544	24057.195685239672	-22037.195685239672	121567.16970199023	7398.097621194879	-5378.097621194879	4132.970562253718	1.634463484973534	0.24710286477085222	0.2241816089983042	0.24189626135363418	0.286819264877211	6.924704429087652E-5	6.924704429087653E-5	-13563.59163211544	0.0	-1210.5809688407323
6409000	-14778.587710135358	-1213.2227791213181	-13565.36493101404	23838.940254271893	-21818.940254271893	118431.85427167098	7384.91571409138	-5364.91571409138	3086.218444088632	1.8914230583967797	0.24710286477085222	0.2241816089983042	0.24189626135363418	0.286819264877211	6.744174621115968E-5	6.744174621115968E-5	-13565.36493101404	0.0	-1207.2418893112933
6410000	-14790.924383411944	-1215.029459473505	-13575.89492393844	23330.831949912754	-21310.831949912754	119107.3869992227	7443.000690291477	-5423.000690291477	3343.2262387878377	1.6913508139864626	0.24710286477085222	0.2241816089983042	0.23808206173985003	0.29063346449099514	6.650040638377208E-5	6.650040638377208E-5	-13575.89492393844	0.0	-1209.1268651206685
6411000	-14787.332472669192	-1216.4219857457374	-13570.910486923454	20832.409524542087	-18812.409524542087	113195.85450481385	7452.550464694369	-5432.550464694369	3995.8681745120407	1.7551762528201924	0.24710286477085222	0.2241816089983042	0.23994007651604748	0.2887754497147977	6.56239123445851E-5	6.562391234458508E-5	-13570.910486923454	0.0	-1210.7883499372424
6412000	-14786.220202773211	-1216.788707556108	-13569.431495217103	22519.664016725674	-20499.664016725674	116506.54775809712	7432.52951867764	-5412.52951867764	3809.559427100483	1.6613096355527759	0.2531304350039525	0.2119379175251962	0.23813297974691716	0.2967986677239357	6.739298856183426E-5	6.739298856183423E-5	-13569.431495217103	0.0	-1210.8191721467351
6413000	-14783.589014688177	-1216.6312528088163	-13566.957761879361	22333.585293598524	-20313.585293598524	116191.39014851034	7433.071327648638	-5413.071327648638	3078.5954653356216	1.7072234635606087	0.25258927543254794	0.2119379175251962	0.2386741393183217	0.2967986677239357	6.692265028720112E-5	6.692265028720114E-5	-13566.957761879361	0.0	-1210.9338847480244
6414000	-14774.847127279725	-1214.1925100518315	-13560.654617227894	23766.198805213273	-21746.198805213273	118556.69388666212	7427.772059587301	-5407.772059587301	3461.769937509264	1.7072234635606087	0.23473944409307956	0.21984518178802276	0.24861670639496353	0.2967986677239357	6.553063756572033E-5	6.553063756572036E-5	-13560.654617227894	0.0	-1208.4051616094732
6415000	-14783.900305621415	-1216.1830003846146	-13567.7173052368	27142.180671733287	-25122.180671733287	125361.83314940632	7433.08271571996	-5413.08271571996	3404.5397353655653	1.7072234635606087	0.2386113374518502	0.2232703081317006	0.2451915800512857	0.29292677436516507	6.601443399249104E-5	6.601443399249104E-5	-13567.7173052368	0.0	-1209.9299561207445
6416000	-14781.923149244783	-1213.1589644558803	-13568.764184788903	24035.37057890499	-22015.37057890499	118773.1676817481	7424.390891798161	-5404.390891798161	3733.3431612768813	1.7133273027189728	0.23901866958978626	0.2085957302915154	0.2427869144653221	0.3095986856533777	6.839473380173058E-5	6.839473380173058E-5	-13568.764184788903	0.0	-1206.9187409536946
6417000	-14768.712109328657	-1206.2147136296446	-13562.497395699012	21632.464762290016	-19612.464762290016	108907.19507978768	7412.16194207436	-5392.16194207436	3318.908467889388	1.813308642160269	0.2544149117468557	0.21687352046564837	0.24251953395363182	0.2861920338338656	6.930626417902486E-5	6.930626417902486E-5	-13562.497395699012	0.0	-1200.5766958604304
6418000	-14783.179472072547	-1213.173007876123	-13570.006464196424	21936.06222013112	-19916.06222013112	109870.37900754315	7412.601280515863	-5392.601280515863	3496.8156934697454	1.7603532857557405	0.24795182477335911	0.22374477530978293	0.2442716466965086	0.28403175322035085	6.715484442651468E-5	6.715484442651468E-5	-13570.006464196424	0.0	-1207.694243750969
6419000	-14796.3130280407	-1217.4887687320575	-13578.824259308643	27200.475815711656	-25180.475815711656	120531.81470776626	7459.23048866747	-5439.23048866747	3220.86856835609	1.7603532857557405	0.24795182477335911	0.21217176802182186	0.2442716466965086	0.2956047605083119	6.967237428354703E-5	6.967237428354703E-5	-13578.824259308643	0.0	-1211.1007016057017
6420000	-14796.09729103028	-1218.6021006170492	-13577.495190413232	28063.294326873664	-26043.294326873664	126580.4930159901	7515.613751678189	-5495.613751678189	3539.7127052267815	1.7603532857557405	0.24853342796061273	0.21159016483456825	0.2442716466965086	0.2956047605083119	6.720157909138107E-5	6.720157909138107E-5	-13577.495190413232	0.0	-1212.0535035907699
6421000	-14799.797521916533	-1215.650588039083	-13584.14693387745	23759.06754813164	-21739.06754813164	115025.89478451243	7586.336653926596	-5566.336653926596	3768.700500466229	1.7506778229821747	0.25242739250937896	0.22417361903416871	0.2442716466965086	0.27912734175994525	6.483611519900081E-5	6.483611519900078E-5	-13584.14693387745	0.0	-1210.0619087707266
6422000	-14784.224523165449	-1212.1813285598867	-13572.043194605561	21624.36592340639	-19604.36592340639	109835.1826537469	7551.182078470074	-5531.182078470074	3360.3798879123674	1.6712643087477432	0.25242739250937896	0.2090130100508919	0.246105577801654	0.29245401963807666	6.87261057781611E-5	6.872610577816112E-5	-13572.043194605561	0.0	-1206.5970524235897
6423000	-14776.478774442505	-1216.196536936358	-13560.282237506148	23839.611401041024	-21819.611401041024	117285.49487580852	7577.621640761383	-5557.621640761383	3940.3920343431473	1.6712643087477432	0.25242739250937896	0.2090130100508919	0.25377485879989425	0.2847847386398364	6.706472417929027E-5	6.706472417929026E-5	-13560.282237506148	0.0	-1210.1809101898227
6424000	-14785.79131138193	-1210.9591461148286	-13574.832165267102	24133.28981017279	-22113.28981017279	113537.71367722175	7578.661902600923	-5558.661902600923	3467.3364501629144	1.879175891289213	0.24161850727992104	0.2090130100508919	0.24853284491954428	0.3008356377496442	6.791719759534454E-5	6.791719759534453E-5	-13574.832165267102	0.0	-1205.1182648303761
6425000	-14794.158289069803	-1211.0821287003212	-13583.076160369481	20506.012484370825	-18486.012484370825	106386.68903070377	7591.735681873443	-5571.735681873443	3182.191736569713	1.8376339503857229	0.2494732361341282	0.2234700673312667	0.24801325644926187	0.2790434400853447	6.912931394444239E-5	6.912931394444236E-5	-13583.076160369481	0.0	-1205.6593293038386
6426000	-14798.322134405656	-1218.68428750285	-13579.637846902806	27612.65340375606	-25592.65340375606	125297.92098117337	7599.653802245743	-5579.653802245743	4012.146956672426	1.8068984619296569	0.2494732361341282	0.22122918875120579	0.25025413502932276	0.2790434400853447	6.413643938223056E-5	6.413643938223055E-5	-13579.637846902806	0.0	-1212.4798476580397
6427000	-14781.419538789198	-1214.8707878066543	-13566.548750982543	25075.61985860101	-23055.61985860101	119891.69981720526	7563.5317540683245	-5543.5317540683245	3269.4260044026055	1.6402365071537826	0.2494732361341282	0.21751894122117185	0.25396438255935666	0.2790434400853447	6.534804154965968E-5	6.534804154965968E-5	-13566.548750982543	0.0	-1209.109606332545
6428000	-14778.861120108602	-1214.7549447778194	-13564.106175330782	26047.567699457406	-24027.567699457406	119296.33524401898	7575.400328252961	-5555.400328252961	3776.386836958237	1.7282329417589455	0.2450546214551994	0.21700025870717482	0.24929979830744864	0.2886453215301786	6.686531875693867E-5	6.686531875693863E-5	-13564.106175330782	0.0	-1208.6573072662682
6429000	-14780.854146149704	-1213.86850760349	-13566.985638546215	22974.00866233513	-20954.00866233513	114883.89791318346	7538.072985056288	-5518.072985056288	3207.7559090751793	1.7076146252047044	0.2450546214551994	0.21765460815033194	0.24864544886429152	0.2886453215301786	6.96159065936904E-5	6.961590659369044E-5	-13566.985638546215	0.0	-1207.882583409728
6430000	-14780.033292169033	-1215.9536420266325	-13564.079650142401	25513.87512620122	-23493.87512620122	120744.29328602967	7533.891807441774	-5513.891807441774	3804.256032563466	1.7274969572884844	0.2450546214551994	0.21661838090906063	0.2500688835196061	0.28825811411613533	6.622676948137255E-5	6.622676948137255E-5	-13564.079650142401	0.0	-1209.8400672363096
6431000	-14776.190402449954	-1213.5021106091106	-13562.688291840845	23999.055256000393	-21979.055256000393	117561.90525162572	7521.980479074117	-5501.980479074117	3313.8211938469294	1.7319756536168756	0.2477524235198443	0.21806244225291083	0.2500688835196061	0.28411625070764024	6.76048443428584E-5	6.760484434285839E-5	-13562.688291840845	0.0	-1207.5498118711162
6432000	-14758.192057699498	-1210.4227364611884	-13547.76932123831	24037.71627127947	-22017.71627127947	116788.42570380667	7516.257476525751	-5496.257476525751	3022.927624431944	1.758497113898358	0.24016173136549301	0.21806244225291083	0.25765957567395736	0.28411625070764024	6.876352085422828E-5	6.876352085422828E-5	-13547.76932123831	0.0	-1204.4566006238456
6433000	-14768.512845900914	-1212.5855128586359	-13555.927333042278	23122.61339822238	-21102.61339822238	112404.00445434946	7546.4360737736015	-5526.4360737736015	3940.67445060853	1.8086824461363376	0.24016173136549301	0.21819914028338527	0.2575228776434829	0.28411625070764024	6.865658964129159E-5	6.865658964129159E-5	-13555.927333042278	0.0	-1206.6288557415303
6434000	-14770.212575833904	-1212.155102599165	-13558.05747323474	21508.146752629676	-19488.146752629676	112229.94871368646	7515.447652992726	-5495.447652992726	3525.1440162854296	1.705142090393604	0.24131326385357482	0.21819914028338527	0.2575228776434829	0.28296471821955843	7.043817513598885E-5	7.043817513598885E-5	-13558.05747323474	0.0	-1206.1507626059743
6435000	-14765.91557460567	-1208.2957703982909	-13557.61980420738	20160.475465890744	-18140.475465890744	106447.10288561987	7518.276223344413	-5498.276223344413	2993.009241679941	1.9081541384924534	0.24131326385357482	0.21628253070020495	0.25331403843159284	0.28909016701462886	6.98535191491636E-5	6.985351914916362E-5	-13557.61980420738	0.0	-1202.8193936893895
6436000	-14780.268479929005	-1208.5548819333012	-13571.713597995704	18987.863728380173	-16967.863728380173	103789.65961556727	7515.049613433824	-5495.049613433824	2685.508072311768	1.749929235072574	0.2342625706496457	0.21718362448012993	0.25241294465166786	0.29614086021855796	6.942982011197815E-5	6.942982011197817E-5	-13571.713597995704	0.0	-1203.4714826364452
6437000	-14772.66812114721	-1207.8032360665268	-13564.864885080682	22032.757301851445	-20012.757301851445	109815.50885242036	7517.2348892378195	-5497.2348892378195	3515.981209126663	1.749929235072574	0.24170199872362033	0.21970408459662746	0.24949304907127723	0.2891008676084764	6.813305241868332E-5	6.813305241868329E-5	-13564.864885080682	0.0	-1202.212064361691
6438000	-14767.0607996918	-1206.286342433806	-13560.774457257994	21407.475053239647	-19387.475053239647	108007.40654010666	7508.93043533206	-5488.93043533206	2769.884397587429	1.749929235072574	0.24170199872362033	0.21212403309844588	0.2570731005694588	0.2891008676084764	6.881780624956845E-5	6.881780624956845E-5	-13560.774457257994	0.0	-1200.9696158039085
6439000	-14765.359809839561	-1204.4867368245837	-13560.873073014978	21649.5983408583	-19629.5983408583	108694.43152133621	7499.914504511549	-5479.914504511549	3131.9546534130454	1.6481601260541365	0.24643731293918456	0.21469919691565492	0.2544979367522498	0.2843655533929122	7.160438284089526E-5	7.160438284089526E-5	-13560.873073014978	0.0	-1198.7221955002947
6440000	-14762.439040335745	-1205.725913526214	-13556.71312680953	22924.209134974924	-20904.209134974924	111671.35352718538	7534.218929031427	-5514.218929031427	3131.3242511307726	1.867687738456591	0.23896216325185393	0.2206640049060845	0.2544979367522498	0.28587589508981326	7.186774541980461E-5	7.186774541980465E-5	-13556.71312680953	0.0	-1199.6406726178918
6441000	-14757.669109131455	-1205.3834049995296	-13552.285704131926	25418.683160261673	-23398.683160261673	117713.61537426243	7516.179740048974	-5496.179740048974	3119.206324544888	1.806900702161266	0.25567148014534086	0.21064573457820318	0.2521590328379153	0.2815237524385421	7.059865819212553E-5	7.059865819212555E-5	-13552.285704131926	0.0	-1199.0772323475828
6442000	-14761.39151380612	-1206.5446196011517	-13554.84689420497	19789.030344408566	-17769.030344408566	106576.61847423304	7508.499438771259	-5488.499438771259	3597.789281974871	1.7482648448355536	0.25567148014534086	0.21064573457820318	0.2521590328379153	0.2815237524385421	7.007959376120861E-5	7.007959376120862E-5	-13554.84689420497	0.0	-1200.9152963075874
6443000	-14773.268762486161	-1211.1622766027476	-13562.106485883412	20807.773514886187	-18787.773514886187	109499.2322878974	7524.482411793039	-5504.482411793039	3837.8828226694986	1.67204583358671	0.22985605945106358	0.22809252489720852	0.24464960908490005	0.2974018065668293	7.09921819707389E-5	7.099218197073889E-5	-13562.106485883412	0.0	-1205.2020145433758
6444000	-14766.090330304902	-1209.1808561200382	-13556.909474184864	20885.66058998388	-18865.66058998388	110214.76257054036	7573.911290968472	-5553.911290968472	3568.6866970468186	1.7708526272328005	0.24515168502252238	0.22809252489720852	0.2328058053318842	0.29394998474838635	7.101269712868349E-5	7.101269712868352E-5	-13556.909474184864	0.0	-1203.2027593513726
6445000	-14774.831675227619	-1209.8154357738522	-13565.016239453766	21874.96200322141	-19854.96200322141	111929.98158088155	7591.079034388421	-5571.079034388421	3175.4760695619384	1.9301082576290085	0.25574932076982343	0.21900531243668395	0.25027779906300857	0.27496756773048553	6.9749371867652E-5	6.974937186765201E-5	-13565.016239453766	0.0	-1203.9255075150184
6446000	-14762.87610326018	-1208.8058027589339	-13554.070300501246	24826.719285992065	-22806.719285992065	117677.46000636327	7605.649859019985	-5585.649859019985	3034.4524798471966	1.73935875423084	0.23933342533879187	0.2325945773313015	0.24273378214911448	0.2853382151807936	6.646240998045845E-5	6.646240998045847E-5	-13554.070300501246	0.0	-1203.0741820110418
6447000	-14769.954386064372	-1206.692848927648	-13563.261537136725	21500.906409969997	-19480.906409969997	107741.91707919749	7618.835695162802	-5598.835695162802	3055.555553942528	1.7595877246509153	0.24620460028825894	0.21949202343478877	0.2344480669343564	0.29985530934259735	6.937676380393669E-5	6.937676380393669E-5	-13563.261537136725	0.0	-1201.2267760126178
6448000	-14779.384338352058	-1208.2389346801895	-13571.145403671868	23035.5801560856	-21015.5801560856	111006.82858874783	7632.446747043921	-5612.446747043921	3063.5076072048764	1.867760172108619	0.2286644644796158	0.21322538751199152	0.25198820274299955	0.3061219452653946	6.960206673262594E-5	6.960206673262595E-5	-13571.145403671868	0.0	-1202.4878558833082
6449000	-14777.45699661598	-1209.8007739713337	-13567.656222644646	22004.564278086506	-19984.564278086506	111748.0982521245	7647.656636564656	-5627.656636564656	3100.129664036209	1.7743147669822221	0.2286644644796158	0.21912039806211459	0.25198820274299955	0.30022693471527157	6.874835272007427E-5	6.874835272007426E-5	-13567.656222644646	0.0	-1204.1292732441425
6450000	-14778.732793578678	-1205.3544179389319	-13573.378375639746	19773.539977151828	-17753.539977151828	104664.43836158642	7674.087539929394	-5654.087539929394	3151.553998358247	1.8307010181104595	0.23079459771253494	0.2156828543562601	0.25329561321593486	0.30022693471527157	6.640600975856559E-5	6.640600975856555E-5	-13573.378375639746	0.0	-1200.3601474698692
6451000	-14790.340477877056	-1210.3802274790119	-13579.960250398044	21615.379823983618	-19595.379823983618	111732.68581507239	7715.286255761165	-5695.286255761165	3722.6794535675494	1.7376697497745408	0.23079459771253494	0.2156828543562601	0.25329561321593486	0.30022693471527157	6.508766778600441E-5	6.50876677860044E-5	-13579.960250398044	0.0	-1204.9781269206442
6452000	-14782.245770271204	-1212.026278399917	-13570.219491871287	22496.34281841091	-20476.34281841091	113630.90380412611	7806.480260357344	-5786.480260357344	3835.7022721957674	1.7131429407158145	0.2393085677177718	0.21666117086747325	0.25329561321593486	0.29073464819882155	6.582739413514735E-5	6.582739413514732E-5	-13570.219491871287	0.0	-1206.3995150664002
6453000	-14763.254926386875	-1214.3005557615252	-13548.95437062535	24025.646417493954	-22005.646417493954	117634.69710565006	7771.684658685852	-5751.684658685852	4026.8051356307506	1.7131429407158145	0.2536559615686874	0.21666117086747325	0.23894821936501925	0.29073464819882155	6.828688629318987E-5	6.828688629318986E-5	-13548.95437062535	0.0	-1208.0712642093617
6454000	-14766.463946017206	-1213.650238160427	-13552.813707856778	24241.05771781849	-22221.05771781849	118011.77772079596	7789.123732701132	-5769.123732701132	2866.565300177217	1.7525991275250183	0.2473340339393126	0.22473727031518373	0.24126960501474257	0.28665909073076257	6.671286862073597E-5	6.671286862073595E-5	-13552.813707856778	0.0	-1207.9178601905842
6455000	-14757.542974890548	-1210.383065353118	-13547.15990953743	22230.801179952985	-20210.801179952985	112466.26092415041	7831.953625906679	-5811.953625906679	3435.3313235481173	1.7732264657223407	0.2473340339393126	0.22473727031518373	0.24126960501474257	0.28665909073076257	6.607722599529615E-5	6.607722599529618E-5	-13547.15990953743	0.0	-1204.8833975876444
6456000	-14763.386156369299	-1213.993143125369	-13549.393013243929	27946.089033629105	-25926.089033629105	123775.5773861573	7899.576254116758	-5879.576254116758	3607.6030510309147	1.857867361072672	0.2374103514818878	0.22473727031518373	0.25119328747216735	0.28665909073076257	6.72096643420536E-5	6.72096643420536E-5	-13549.393013243929	0.0	-1207.5619249664207
6457000	-14755.319039760952	-1211.5048130685864	-13543.814226692366	22268.67625878107	-20248.67625878107	112591.42230014715	7880.746891637291	-5860.746891637291	3664.974073087668	1.548216094786437	0.24001104181521132	0.22473727031518373	0.25119328747216735	0.28405840039743907	6.497566237626104E-5	6.497566237626105E-5	-13543.814226692366	0.0	-1206.1578598249928
6458000	-14749.293752051319	-1209.8139329384276	-13539.47981911289	21050.465083904986	-19030.465083904986	109860.17691900666	7861.982965939656	-5841.982965939656	3390.377104718638	1.6284323767691897	0.24797914294799334	0.21801901062019324	0.24252111249283967	0.2914807339389752	6.751010604127675E-5	6.751010604127676E-5	-13539.47981911289	0.0	-1204.3793460574886
6459000	-14765.635785320677	-1216.5568202072643	-13549.078965113413	32178.50695753771	-30158.50695753771	134281.29689142888	7949.365555329078	-5929.365555329078	3095.9764874348243	1.6759888100784996	0.2511238975255819	0.21009979803470114	0.25703569154434436	0.2817406128953741	6.533650653599221E-5	6.533650653599221E-5	-13549.078965113413	0.0	-1209.953388677655
6460000	-14764.233698347893	-1216.22411933749	-13548.009579010402	24649.483378484707	-22629.483378484707	122174.385550758	7890.252143928577	-5870.252143928577	3407.9478752436257	1.6759888100784996	0.2511238975255819	0.22812646649608184	0.24038716914855274	0.280362466829785	6.647549956529335E-5	6.647549956529335E-5	-13548.009579010402	0.0	-1210.1206634086611
6461000	-14775.339187480147	-1217.2647235343757	-13558.074463945772	25143.14386055157	-23123.14386055157	123801.54530279072	8055.1382509558	-6035.1382509558	3227.302913046847	1.6759888100784996	0.2511238975255819	0.21723449671742656	0.24806180519791848	0.28357980055907456	6.268746821382315E-5	6.268746821382317E-5	-13558.074463945772	0.0	-1211.6124801812036
6462000	-14759.592302335628	-1212.066675153255	-13547.525627182373	21867.081340604997	-19847.081340604997	116153.13543875299	7916.150389213836	-5896.150389213836	3373.496343490345	1.7480402953458571	0.24205455492098943	0.20607227329809322	0.2585646361883176	0.2933085355926013	6.591932564040676E-5	6.591932564040677E-5	-13547.525627182373	0.0	-1206.3875463082659
6463000	-14754.281450115688	-1215.0800326129934	-13539.201417502694	24678.889916461427	-22658.889916461427	124302.33993801031	7909.294057058269	-5889.294057058269	4059.1572589311368	1.749931334061706	0.2503765640361755	0.21099206693450495	0.25038058396374613	0.288250785065575	6.43211006125276E-5	6.432110061252761E-5	-13539.201417502694	0.0	-1208.9227506934208
6464000	-14764.094590613782	-1215.5640496818546	-13548.530540931928	25469.760281943247	-23449.760281943247	123032.93824505083	7909.02789051107	-5889.02789051107	3744.253636017949	1.7469101655409842	0.24588167299754066	0.21099206693450495	0.25038058396374613	0.2927456761042098	6.421966299600692E-5	6.421966299600695E-5	-13548.530540931928	0.0	-1209.5785470443896
6465000	-14762.018836816516	-1214.184302594204	-13547.834534222313	22987.841376155775	-20967.841376155775	119198.57457686077	8013.375458702683	-5993.375458702683	3326.38243159917	1.8132926325075047	0.24588167299754066	0.21099206693450495	0.25038058396374613	0.2927456761042098	6.563228998382138E-5	6.563228998382136E-5	-13547.834534222313	0.0	-1208.3410984808722
6466000	-14759.576370112092	-1216.4212651281891	-13543.155104983904	25017.797878697387	-22997.797878697387	121545.96285613683	7960.495891790543	-5940.495891790543	4277.085564746447	1.9493533974150097	0.2476448006377027	0.2103612894129601	0.24924823384512895	0.2927456761042098	6.745767430889697E-5	6.7457674308897E-5	-13543.155104983904	0.0	-1209.891495254693
6467000	-14760.038493480535	-1214.9808384926166	-13545.057654987919	27619.118568209386	-25599.118568209386	126880.06104922741	7998.690265493737	-5978.690265493737	3227.781054876476	1.8723508505584954	0.2476448006377027	0.20527387394501537	0.2543356493130737	0.2927456761042098	6.831055139858489E-5	6.831055139858489E-5	-13545.057654987919	0.0	-1208.310906145362
6468000	-14762.10653493879	-1216.660697838518	-13545.445837100271	24134.79859148269	-22114.79859148269	120347.24125459298	7992.073244598031	-5972.073244598031	3592.0896355554924	1.791600088370358	0.2509008404133158	0.2219032954434412	0.25107960953746056	0.276116254605784	6.656020571184716E-5	6.656020571184716E-5	-13545.445837100271	0.0	-1210.5602293725385
6469000	-14764.40366209237	-1219.689322287843	-13544.714339804528	24128.385376904684	-22108.385376904684	121354.91669323466	7965.838778696636	-5945.838778696636	3690.3261999796177	1.9410435940979747	0.23178360053530114	0.222666142326566	0.25107960953746056	0.2944706476006738	6.504132239697732E-5	6.504132239697727E-5	-13544.714339804528	0.0	-1213.6340424111377
6470000	-14764.378724330394	-1217.1653031059034	-13547.213421224491	21539.780045909185	-19519.780045909185	115588.7745732422	7991.263782000826	-5971.263782000826	4042.567667067749	1.689377391560736	0.24614091155022338	0.21896724044291463	0.25107960953746056	0.28381223846940296	6.672493400833444E-5	6.672493400833444E-5	-13547.213421224491	0.0	-1211.2649351218158
6471000	-14760.679614160439	-1216.5230053310088	-13544.156608829431	23019.249989688004	-20999.249989688004	120280.54717476928	8000.482528292922	-5980.482528292922	3215.828099318426	1.8356132146455972	0.24246935046905907	0.21141802089866676	0.25181944085111235	0.29429318778116337	6.37210328781122E-5	6.372103287811223E-5	-13544.156608829431	0.0	-1210.8826588170757
6472000	-14780.370787860149	-1221.4976333352367	-13558.873154524912	29219.342886614002	-27199.342886614002	134371.45158708165	7988.40598643179	-5968.40598643179	4176.859547809111	1.6132845547861487	0.24246935046905907	0.21141802089866676	0.24475429514936614	0.3013583334829096	6.629428860583594E-5	6.62942886058359E-5	-13558.873154524912	0.0	-1214.4790799212396
6473000	-14766.958725066332	-1220.4583176947444	-13546.500407371588	27003.55022324055	-24983.55022324055	130688.57030963227	7956.912474095937	-5936.912474095937	3232.5854087917883	1.8508450903766962	0.24146940668226008	0.22065572384173293	0.24459644515903908	0.29327842431696943	6.729149620639923E-5	6.729149620639926E-5	-13546.500407371588	0.0	-1213.6909715373336
6474000	-14746.970711348045	-1219.3251269222205	-13527.645584425825	25872.73326329815	-23852.73326329815	129855.6292606467	7956.451217532335	-5936.451217532335	3500.9291839458497	1.8508450903766962	0.24146940668226008	0.22065572384173293	0.2416190421464323	0.2962558273295762	6.481851379704431E-5	6.481851379704434E-5	-13527.645584425825	0.0	-1212.870739502518
6475000	-14756.038990156323	-1219.2902646565867	-13536.748725499736	27064.790124124993	-25044.790124124993	132396.6533852016	8048.171587902232	-6028.171587902232	3546.046118971249	1.74876305494626	0.24174393977226885	0.21075554390512535	0.2517781343448166	0.2957223819777907	6.279859336444875E-5	6.279859336444875E-5	-13536.748725499736	0.0	-1212.993064371748
6476000	-14756.678092921487	-1216.224647663729	-13540.453445257759	24647.008134076998	-22627.008134076998	120857.67959624581	7948.335070655952	-5928.335070655952	3895.222231626564	1.8262638314273547	0.24174393977226885	0.21075554390512535	0.2517491376508901	0.29575137867171725	6.603681485697484E-5	6.603681485697484E-5	-13540.453445257759	0.0	-1210.0643392203951
6477000	-14760.582898183045	-1219.9284857916987	-13540.654412391346	25642.55156672078	-23622.55156672078	122666.58188713608	7927.1404952000175	-5907.1404952000175	3198.3914332490012	1.906912625520436	0.2403499357379965	0.21405809764249345	0.24588160985779253	0.29971035676171903	6.515824132161622E-5	6.515824132161619E-5	-13540.654412391346	0.0	-1213.9349114287472
6478000	-14781.121387363173	-1221.9875553582458	-13559.133832004927	23959.065522941753	-21939.065522941753	119961.11750459217	7937.888620922018	-5917.888620922018	3868.1963836236946	1.7362404625497414	0.24295423457063897	0.23152955648576165	0.2483312832687907	0.27718492567481023	6.180529953242058E-5	6.180529953242059E-5	-13559.133832004927	0.0	-1216.4672864703386
